eid,b1_mctype,b2_mctype,b1tau_mctype,b2tau_mctype
11980,Had,Had,NoTau,NoTau
11981,Dstarl,Dstarl,NoTau,NoTau
11982,Dstarl,Dstarl,NoTau,NoTau
11983,Dstarl,Dstarstar_res,NoTau,NoTau
11984,Dstarl,Had,NoTau,NoTau
11985,Dstarstar_res,Had,NoTau,NoTau
11986,Had,Had,NoTau,NoTau
11987,Dstarl,Had,NoTau,NoTau
11988,Dl,Had,NoTau,NoTau
11989,Dstarstar_res,Dstarl,NoTau,NoTau
11990,Had,Had,NoTau,NoTau
11991,Had,Had,NoTau,NoTau
11992,Had,Dstarstar_res,NoTau,NoTau
11993,Had,Dstarstar_nonres,NoTau,NoTau
11994,Dstarl,Dstarstar_res,NoTau,NoTau
11995,Dl,Dstarl,NoTau,NoTau
11996,Dtau,Had,tau_h,NoTau
11997,Dstarl,Dstarl,NoTau,NoTau
11998,Dstarstar_res,Had,NoTau,NoTau
11999,Had,Had,NoTau,NoTau
12000,Had,Dstarstar_res,NoTau,NoTau
12001,Dstarl,Had,NoTau,NoTau
12002,Dtau,Had,tau_h,NoTau
12003,Had,Dstarl,NoTau,NoTau
12004,Had,Dstarstar_res,NoTau,NoTau
12005,Dstarl,Had,NoTau,NoTau
12006,Dstarl,Had,NoTau,NoTau
12007,Had,Dstarl,NoTau,NoTau
12008,Had,Dstarstar_nonres,NoTau,NoTau
12009,Dl,Had,NoTau,NoTau
12010,Dstarl,Had,NoTau,NoTau
12011,Dstarl,Had,NoTau,NoTau
12012,Had,Dstartau,NoTau,tau_h
12013,Dtau,Had,tau_h,NoTau
12014,Dstarstar_res,Had,NoTau,NoTau
12015,Dstarl,Had,NoTau,NoTau
12016,Had,Dstarl,NoTau,NoTau
12017,Dstarl,Had,NoTau,NoTau
12018,Had,Dstarl,NoTau,NoTau
12019,Had,Dstarl,NoTau,NoTau
12020,Had,Had,NoTau,NoTau
12021,Dl,Dstarl,NoTau,NoTau
12022,Dstarl,Had,NoTau,NoTau
12023,Had,Dl,NoTau,NoTau
12024,Dstarstar_res,Had,NoTau,NoTau
12025,Had,Had,NoTau,NoTau
12026,Had,Dstarl,NoTau,NoTau
12027,Had,Had,NoTau,NoTau
12028,Had,Dtau,NoTau,tau_h
12029,Dstarstar_res,Dstarl,NoTau,NoTau
12030,Dstarl,Dstarstar_res,NoTau,NoTau
12031,Had,Dl,NoTau,NoTau
12032,Had,Dl,NoTau,NoTau
12033,Had,Dstarl,NoTau,NoTau
12034,Dstarl,Had,NoTau,NoTau
12035,Had,Had,NoTau,NoTau
12036,Dstarl,Had,NoTau,NoTau
12037,Had,Dstarl,NoTau,NoTau
12038,Dstarl,Had,NoTau,NoTau
12039,Had,Dl,NoTau,NoTau
12040,Had,Dstarstar_res,NoTau,NoTau
12041,Dstarstar_res,Dl,NoTau,NoTau
12042,Had,Dstarl,NoTau,NoTau
12043,Dstarstar_res,Had,NoTau,NoTau
12044,Dl,Had,NoTau,NoTau
12045,Had,Dstarl,NoTau,NoTau
12046,Dstarl,Had,NoTau,NoTau
12047,Had,Dstarl,NoTau,NoTau
12048,Dstarstar_res,Had,NoTau,NoTau
12049,Dstarstar_nonres,Dl,NoTau,NoTau
12050,SL,Had,NoTau,NoTau
12051,Had,Dstarl,NoTau,NoTau
12052,Dstarl,Had,NoTau,NoTau
12053,Had,Dl,NoTau,NoTau
12054,Dstarl,Dstarl,NoTau,NoTau
12055,Had,Dl,NoTau,NoTau
12056,Had,Dstarl,NoTau,NoTau
12057,Had,Dstarl,NoTau,NoTau
12058,Dstartau,Dstarl,tau_h,NoTau
12059,Dl,Dstarl,NoTau,NoTau
12060,Had,Had,NoTau,NoTau
12061,Dstarl,Dstarl,NoTau,NoTau
12062,Had,Dstarl,NoTau,NoTau
12063,Had,Had,NoTau,NoTau
12064,Had,Had,NoTau,NoTau
12065,Had,Had,NoTau,NoTau
12066,Had,Had,NoTau,NoTau
12067,Dstarl,Dl,NoTau,NoTau
12068,Had,Dstarstar_res,NoTau,NoTau
12069,Dstarl,Had,NoTau,NoTau
12070,Had,Dstarstar_res,NoTau,NoTau
12071,Dl,Had,NoTau,NoTau
12072,Had,Dstarl,NoTau,NoTau
12073,Dstarl,Dstarl,NoTau,NoTau
12074,Had,Had,NoTau,NoTau
12075,Dstarl,Had,NoTau,NoTau
12076,Dl,Had,NoTau,NoTau
12077,Had,Dstarstar_res,NoTau,NoTau
12078,Dstarl,Had,NoTau,NoTau
12079,Dstarstar_nonres,Dstarstar_res,NoTau,NoTau
12080,Had,Dstarl,NoTau,NoTau
12081,Had,Dstarl,NoTau,NoTau
12082,Had,SL,NoTau,NoTau
12083,Dstarl,Had,NoTau,NoTau
12084,Had,Had,NoTau,NoTau
12085,Dstarl,Dstarstar_res,NoTau,NoTau
12086,Dl,Had,NoTau,NoTau
12087,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12088,Dl,Dstarl,NoTau,NoTau
12089,Had,Dl,NoTau,NoTau
12090,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12091,Dstarl,Dstarstar_res,NoTau,NoTau
12092,Had,Dstarl,NoTau,NoTau
12093,Had,Had,NoTau,NoTau
12094,Dstarl,Dstarl,NoTau,NoTau
12095,Dstarstar_res,Had,NoTau,NoTau
12096,Had,Had,NoTau,NoTau
12097,Dstarl,Had,NoTau,NoTau
12098,Had,Dstarl,NoTau,NoTau
12099,Dstarstar_res,Dstarl,NoTau,NoTau
12100,Dl,Dstarl,NoTau,NoTau
12101,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12102,Had,Dl,NoTau,NoTau
12103,Had,Dl,NoTau,NoTau
12104,Had,Dstarstar_nonres,NoTau,NoTau
12105,Dstarl,Dstarstar_res,NoTau,NoTau
12106,Dstarstar_res,Had,NoTau,NoTau
12107,Had,Dstarl,NoTau,NoTau
12108,Dstarl,Had,NoTau,NoTau
12109,Had,Had,NoTau,NoTau
12110,Dstarl,Dstarstar_res,NoTau,NoTau
12111,Dstarl,Dstarstar_res,NoTau,NoTau
12112,Had,Dl,NoTau,NoTau
12113,Dstarl,Had,NoTau,NoTau
12114,Had,Dstarstar_res,NoTau,NoTau
12115,Had,Had,NoTau,NoTau
12116,Dstarstar_nonres,Dstarstar_res,NoTau,NoTau
12117,Had,Dstarl,NoTau,NoTau
12118,Dstarl,Had,NoTau,NoTau
12119,Dstarstar_res,Had,NoTau,NoTau
12120,Dstarl,Had,NoTau,NoTau
12121,Dstarstar_res,Dstartau,NoTau,tau_h
12122,Dstarl,Had,NoTau,NoTau
12123,Had,Had,NoTau,NoTau
12124,Dl,Had,NoTau,NoTau
12125,Dstarl,Dl,NoTau,NoTau
12126,Dstarl,Had,NoTau,NoTau
12127,Dstarstar_nonres,Dl,NoTau,NoTau
12128,Had,Had,NoTau,NoTau
12129,Dstarstar_res,Dstarl,NoTau,NoTau
12130,Had,Had,NoTau,NoTau
12131,Had,Dstarstar_res,NoTau,NoTau
12132,Dstarl,Had,NoTau,NoTau
12133,Dstarl,Had,NoTau,NoTau
12134,Had,Had,NoTau,NoTau
12135,Dl,Had,NoTau,NoTau
12136,Dstarl,Had,NoTau,NoTau
12137,Had,Had,NoTau,NoTau
12138,Dl,Had,NoTau,NoTau
12139,Dstarl,Dstarl,NoTau,NoTau
12140,Had,Dl,NoTau,NoTau
12141,Had,Had,NoTau,NoTau
12142,Dstarl,Dstarstar_res,NoTau,NoTau
12143,Dstarl,Had,NoTau,NoTau
12144,Dstarl,Dstarl,NoTau,NoTau
12145,Had,Had,NoTau,NoTau
12146,Had,Had,NoTau,NoTau
12147,Dl,Had,NoTau,NoTau
12148,Had,Dstarstar_nonres,NoTau,NoTau
12149,Dstarl,Had,NoTau,NoTau
12150,Dstarl,Dstarstar_res,NoTau,NoTau
12151,Dstarl,Had,NoTau,NoTau
12152,Dstarl,Dstarstar_res,NoTau,NoTau
12153,Dstarl,Had,NoTau,NoTau
12154,SL,Had,NoTau,NoTau
12155,SL,Had,NoTau,NoTau
12156,Had,Had,NoTau,NoTau
12157,Had,Dstarstar_nonres,NoTau,NoTau
12158,Had,Had,NoTau,NoTau
12159,Dstarstar_res,Dstarl,NoTau,NoTau
12160,Had,Dstarl,NoTau,NoTau
12161,Had,Dl,NoTau,NoTau
12162,Had,Had,NoTau,NoTau
12163,Had,Dstarl,NoTau,NoTau
12164,SL,Dstarstar_nonres,NoTau,NoTau
12165,Dstarl,Dstarl,NoTau,NoTau
12166,Had,Dl,NoTau,NoTau
12167,Dstarl,Dstarl,NoTau,NoTau
12168,Had,Had,NoTau,NoTau
12169,Had,Had,NoTau,NoTau
12170,Dstarl,Dstarl,NoTau,NoTau
12171,Dstarl,Dstarl,NoTau,NoTau
12172,Dstarl,Dstarstar_res,NoTau,NoTau
12173,Dstarstar_res,Dstarl,NoTau,NoTau
12174,Dstarl,Dstarl,NoTau,NoTau
12175,Had,Dstarl,NoTau,NoTau
12176,Dstarstar_res,Dstarl,NoTau,NoTau
12177,Dstarl,Dstarstar_res,NoTau,NoTau
12178,Dstarl,Dstarstar_res,NoTau,NoTau
12179,Had,Dstarl,NoTau,NoTau
12180,Had,Dstarstar_res,NoTau,NoTau
12181,Dstarl,Had,NoTau,NoTau
12182,Had,Dstarl,NoTau,NoTau
12183,Dstarl,Dstarstar_res,NoTau,NoTau
12184,Dstarl,Had,NoTau,NoTau
12185,Had,Had,NoTau,NoTau
12186,Dstarl,Dstarl,NoTau,NoTau
12187,Had,Dstarstar_res,NoTau,NoTau
12188,Had,Had,NoTau,NoTau
12189,Had,Dstarstar_res,NoTau,NoTau
12190,Dstarstar_res,Dstarl,NoTau,NoTau
12191,Dl,Had,NoTau,NoTau
12192,Dstarl,Had,NoTau,NoTau
12193,Dl,Had,NoTau,NoTau
12194,SL,Had,NoTau,NoTau
12195,Dstarstar_res,Dstarl,NoTau,NoTau
12196,Dl,Dstarl,NoTau,NoTau
12197,Dtau,Had,tau_mu,NoTau
12198,Dl,Had,NoTau,NoTau
12199,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12200,Dstarl,Dl,NoTau,NoTau
12201,Dstarl,Had,NoTau,NoTau
12202,Dstarl,Dstarl,NoTau,NoTau
12203,Had,Dstarl,NoTau,NoTau
12204,Dl,Dstarl,NoTau,NoTau
12205,Dstarl,Dstarl,NoTau,NoTau
12206,Had,Had,NoTau,NoTau
12207,Had,Dl,NoTau,NoTau
12208,Dstarstar_res,Dstarl,tau_h,NoTau
12209,Dstarl,Dl,NoTau,NoTau
12210,Had,Had,NoTau,NoTau
12211,Dl,Had,NoTau,NoTau
12212,Dstarstar_nonres,Dstarl,NoTau,NoTau
12213,Dstarstar_res,Had,NoTau,NoTau
12214,Had,Dstarl,NoTau,NoTau
12215,Dstarstar_res,Had,NoTau,NoTau
12216,Had,Had,NoTau,NoTau
12217,Dstarl,Dstarstar_res,NoTau,NoTau
12218,Dl,Dl,NoTau,NoTau
12219,Had,Dstarl,NoTau,NoTau
12220,Dstarl,Had,NoTau,NoTau
12221,Had,Had,NoTau,NoTau
12222,Dl,Dstarstar_res,NoTau,NoTau
12223,Had,Dstarl,NoTau,NoTau
12224,Had,Had,NoTau,NoTau
12225,Dstartau,Dstarstar_res,tau_h,NoTau
12226,Dstarl,Had,NoTau,NoTau
12227,Dstarl,Dstarl,NoTau,NoTau
12228,Had,Had,NoTau,NoTau
12229,Dtau,Had,tau_e,NoTau
12230,Had,Had,NoTau,NoTau
12231,Dl,Dstarstar_nonres,NoTau,NoTau
12232,Dl,Had,NoTau,NoTau
12233,Dstarl,Had,NoTau,NoTau
12234,Had,Dl,NoTau,NoTau
12235,Dstartau,Dl,tau_h,NoTau
12236,Dl,Had,NoTau,NoTau
12237,Dstarstar_res,Had,NoTau,NoTau
12238,Dstarl,Dl,NoTau,NoTau
12239,Dstarstar_res,Had,NoTau,NoTau
12240,Had,Dstarl,NoTau,NoTau
12241,Had,Dl,NoTau,NoTau
12242,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12243,Had,Dstarl,NoTau,NoTau
12244,Had,Dstarl,NoTau,NoTau
12245,Had,Had,NoTau,NoTau
12246,Dstarstar_res,Dstarl,NoTau,NoTau
12247,Dstarl,Had,NoTau,NoTau
12248,Had,Had,NoTau,NoTau
12249,Had,Had,NoTau,NoTau
12250,Dl,Dstarl,NoTau,NoTau
12251,Dstarstar_res,Had,NoTau,NoTau
12252,Dstarl,Dstarl,NoTau,NoTau
12253,Dstarstar_res,Had,NoTau,NoTau
12254,Dstarstar_res,Had,NoTau,NoTau
12255,Dl,Had,NoTau,NoTau
12256,Dstarl,Dl,NoTau,NoTau
12257,Dstarl,Had,NoTau,NoTau
12258,Dl,Had,NoTau,NoTau
12259,Had,Had,NoTau,NoTau
12260,Had,Dstarl,NoTau,NoTau
12261,SL,Had,NoTau,NoTau
12262,Had,Had,NoTau,NoTau
12263,Dl,Dstarstar_res,NoTau,tau_h
12264,Had,Had,NoTau,NoTau
12265,Had,Dstarl,NoTau,NoTau
12266,Had,Dstarl,NoTau,NoTau
12267,Dstarstar_res,Dstarl,tau_e,NoTau
12268,Had,Dstarstar_res,NoTau,NoTau
12269,Dstarl,Dstarstar_res,NoTau,NoTau
12270,Had,Had,NoTau,NoTau
12271,Had,Dstarstar_res,NoTau,NoTau
12272,Dstarl,Had,NoTau,NoTau
12273,Dl,Had,NoTau,NoTau
12274,Had,Dstarl,NoTau,NoTau
12275,Had,SL,NoTau,NoTau
12276,Dl,Dstarl,NoTau,NoTau
12277,Dstarstar_res,Dl,NoTau,NoTau
12278,Dstarl,Had,NoTau,NoTau
12279,Dstarstar_res,Dtau,NoTau,tau_h
12280,Had,Had,NoTau,NoTau
12281,Had,Dstarl,NoTau,NoTau
12282,Had,Had,NoTau,NoTau
12283,Dstarl,Had,NoTau,NoTau
12284,Dstarstar_res,Dl,NoTau,NoTau
12285,Dl,Dstarstar_res,NoTau,NoTau
12286,Dstarl,Had,NoTau,NoTau
12287,Had,Had,NoTau,NoTau
12288,Had,Dstarl,NoTau,NoTau
12289,Dl,Had,NoTau,NoTau
12290,Dstartau,Had,tau_h,NoTau
12291,Had,Had,NoTau,NoTau
12292,Had,Dstarstar_res,NoTau,NoTau
12293,Dstarl,Had,NoTau,NoTau
12294,Dl,Dstarl,NoTau,NoTau
12295,Dl,Had,NoTau,NoTau
12296,Had,Had,NoTau,NoTau
12297,Dstarl,Dstarl,NoTau,NoTau
12298,Dstarstar_res,Dstarl,NoTau,NoTau
12299,Dtau,Had,tau_h,NoTau
12300,Dstarl,Dstarl,NoTau,NoTau
12301,Dstarl,Dstarl,NoTau,NoTau
12302,Dstarl,Had,NoTau,NoTau
12303,Dl,Had,NoTau,NoTau
12304,Had,Dl,NoTau,NoTau
12305,Dl,Had,NoTau,NoTau
12306,Dstarl,Dstarl,NoTau,NoTau
12307,Had,Dl,NoTau,NoTau
12308,Had,Dstarl,NoTau,NoTau
12309,Dstarl,Dstarl,NoTau,NoTau
12310,Dstarl,Dstarl,NoTau,NoTau
12311,Had,Dstarl,NoTau,NoTau
12312,Dl,Had,NoTau,NoTau
12313,Had,Dl,NoTau,NoTau
12314,Dstarl,Had,NoTau,NoTau
12315,Had,Dstarl,NoTau,NoTau
12316,Dstarl,Dstarl,NoTau,NoTau
12317,Had,Dstarl,NoTau,NoTau
12318,Had,Had,NoTau,NoTau
12319,Dstarstar_res,Dstarl,NoTau,NoTau
12320,Had,Had,NoTau,NoTau
12321,Had,Dtau,NoTau,tau_e
12322,Had,Dl,NoTau,NoTau
12323,Dstarl,Dstarl,NoTau,NoTau
12324,Dstarl,Dstarl,NoTau,NoTau
12325,Dl,Dstarl,NoTau,NoTau
12326,Dstarstar_res,Dstarl,tau_h,NoTau
12327,Dstarstar_res,Dstarl,NoTau,NoTau
12328,Had,Had,NoTau,NoTau
12329,Had,Dstarl,NoTau,NoTau
12330,Had,Dstarl,NoTau,NoTau
12331,Had,Dstarl,NoTau,NoTau
12332,Had,Dstarl,NoTau,NoTau
12333,Had,Dstarstar_res,NoTau,NoTau
12334,Dstarstar_res,Had,tau_h,NoTau
12335,Dtau,Had,tau_h,NoTau
12336,Dl,Had,NoTau,NoTau
12337,Dstartau,Dstarstar_res,tau_e,NoTau
12338,Dstarl,Dstarl,NoTau,NoTau
12339,Dstarl,Dstarl,NoTau,NoTau
12340,Dstarl,Dstarl,NoTau,NoTau
12341,Had,Dstarstar_res,NoTau,NoTau
12342,Had,Dstarl,NoTau,NoTau
12343,Dstarl,Dl,NoTau,NoTau
12344,Dstarstar_res,Dstarstar_res,NoTau,tau_e
12345,Dstarl,Had,NoTau,NoTau
12346,Dstarl,Dstarl,NoTau,NoTau
12347,Dstarl,Dstarstar_res,NoTau,NoTau
12348,Had,Dstarl,NoTau,NoTau
12349,Had,Dstarl,NoTau,NoTau
12350,Dstarl,Dstarl,NoTau,NoTau
12351,Had,Dstarl,NoTau,NoTau
12352,Had,Dstarl,NoTau,NoTau
12353,Had,Had,NoTau,NoTau
12354,Had,Dstarl,NoTau,NoTau
12355,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12356,Had,Dstarl,NoTau,NoTau
12357,Dstarl,Dstarstar_res,NoTau,NoTau
12358,Dstarl,Dstarl,NoTau,NoTau
12359,Dstarl,Dstarstar_res,NoTau,tau_e
12360,Dl,Had,NoTau,NoTau
12361,Dtau,Had,tau_mu,NoTau
12362,Had,Dstarstar_res,NoTau,NoTau
12363,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12364,Dstarl,Had,NoTau,NoTau
12365,Dl,Had,NoTau,NoTau
12366,SL,Had,NoTau,NoTau
12367,Had,Dl,NoTau,NoTau
12368,Dstarstar_nonres,Dstarl,NoTau,NoTau
12369,Dstarl,Had,NoTau,NoTau
12370,Dstarl,Dstarstar_res,NoTau,NoTau
12371,Had,Dstarl,NoTau,NoTau
12372,Had,Had,NoTau,NoTau
12373,Dstarl,Dl,NoTau,NoTau
12374,Dl,Dstarl,NoTau,NoTau
12375,Dstarstar_res,Dstarl,NoTau,NoTau
12376,Dstarstar_res,Dstarl,NoTau,NoTau
12377,Dstarstar_res,Had,NoTau,NoTau
12378,Dstarl,Had,NoTau,NoTau
12379,Had,SL,NoTau,NoTau
12380,Had,Dstarl,NoTau,NoTau
12381,Had,Dstarl,NoTau,NoTau
12382,Dstarstar_res,Had,NoTau,NoTau
12383,Dstarstar_res,Dl,NoTau,NoTau
12384,Dstarstar_res,Had,NoTau,NoTau
12385,Dstarl,Dl,NoTau,NoTau
12386,Had,Had,NoTau,NoTau
12387,Dstarl,Dstarstar_res,NoTau,tau_h
12388,Had,Had,NoTau,NoTau
12389,Had,Dstarstar_nonres,NoTau,NoTau
12390,Dstarstar_res,Dstarl,NoTau,NoTau
12391,Had,Dstarl,NoTau,NoTau
12392,Had,Dstarl,NoTau,NoTau
12393,Dstarl,Had,NoTau,NoTau
12394,Dl,Had,NoTau,NoTau
12395,Dstarl,Had,NoTau,NoTau
12396,Dstarstar_res,Dstarl,tau_e,NoTau
12397,Had,Dstarl,NoTau,NoTau
12398,Dstarl,Dstarl,NoTau,NoTau
12399,Had,Dstarl,NoTau,NoTau
12400,Had,Dstarl,NoTau,NoTau
12401,Dstarstar_res,Dstarl,NoTau,NoTau
12402,Dstarl,Dstarl,NoTau,NoTau
12403,Dstarstar_res,Dstarl,NoTau,NoTau
12404,Had,Dstarl,NoTau,NoTau
12405,Dstarl,Had,NoTau,NoTau
12406,Had,Dstarl,NoTau,NoTau
12407,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12408,Dstarstar_res,Had,NoTau,NoTau
12409,Dstartau,Had,tau_h,NoTau
12410,Dl,Had,NoTau,NoTau
12411,Dl,Had,NoTau,NoTau
12412,Dstarl,Had,NoTau,NoTau
12413,Dstarl,Had,NoTau,NoTau
12414,Dl,Had,NoTau,NoTau
12415,Had,Dstarstar_res,NoTau,NoTau
12416,Dstarl,Had,NoTau,NoTau
12417,Dstarstar_res,Had,NoTau,NoTau
12418,Dstarl,Had,NoTau,NoTau
12419,Had,Dstarl,NoTau,NoTau
12420,Had,Dl,NoTau,NoTau
12421,Dstarl,Had,NoTau,NoTau
12422,Dl,Dstarl,NoTau,NoTau
12423,Had,Dstarl,NoTau,NoTau
12424,Dl,Dl,NoTau,NoTau
12425,Dstarl,Had,NoTau,NoTau
12426,Dstarl,Had,NoTau,NoTau
12427,Had,Had,NoTau,NoTau
12428,Had,Dstarl,NoTau,NoTau
12429,Dstarstar_res,Dtau,NoTau,tau_e
12430,Dstarl,Dl,NoTau,NoTau
12431,Had,Had,NoTau,NoTau
12432,Dstarl,Dstarstar_res,NoTau,NoTau
12433,Dstarl,Had,NoTau,NoTau
12434,Had,Dl,NoTau,NoTau
12435,Dstarl,Had,NoTau,NoTau
12436,Dstarl,Had,NoTau,NoTau
12437,Had,Had,NoTau,NoTau
12438,Had,Dstarstar_res,NoTau,NoTau
12439,Dstarl,Had,NoTau,NoTau
12440,Dstarl,Dstarl,NoTau,NoTau
12441,Dl,Dstarstar_res,NoTau,NoTau
12442,Dstarl,Had,NoTau,NoTau
12443,Had,SL,NoTau,NoTau
12444,Had,Dl,NoTau,NoTau
12445,Dstarstar_nonres,Dstarl,NoTau,NoTau
12446,Had,Had,NoTau,NoTau
12447,Had,Dl,NoTau,NoTau
12448,Dstarl,Had,NoTau,NoTau
12449,Dstarl,Dstarl,NoTau,NoTau
12450,Had,Dl,NoTau,NoTau
12451,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12452,Dstarl,Dstarstar_res,NoTau,NoTau
12453,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12454,Had,Had,NoTau,NoTau
12455,Dl,Dstarstar_res,NoTau,NoTau
12456,Dstarl,Had,NoTau,NoTau
12457,Had,Dstarl,NoTau,NoTau
12458,Had,Dstarl,NoTau,NoTau
12459,Had,Dstarstar_res,NoTau,NoTau
12460,Dl,Dstarstar_res,NoTau,NoTau
12461,Dstarl,Had,NoTau,NoTau
12462,Dstarl,Had,NoTau,NoTau
12463,Dl,Dstarl,NoTau,NoTau
12464,Had,Had,NoTau,NoTau
12465,Dstarl,Dstarl,NoTau,NoTau
12466,Dstarstar_res,Had,NoTau,NoTau
12467,Dstarl,Had,NoTau,NoTau
12468,Had,Dl,NoTau,NoTau
12469,Dstarl,Had,NoTau,NoTau
12470,Had,Had,NoTau,NoTau
12471,Dstarl,Dstarl,NoTau,NoTau
12472,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12473,Dl,Dstarl,NoTau,NoTau
12474,Dstarl,Had,NoTau,NoTau
12475,Had,Dl,NoTau,NoTau
12476,Dstarstar_res,Dstarl,tau_h,NoTau
12477,Dstarl,Had,NoTau,NoTau
12478,Dstarstar_res,Dl,NoTau,NoTau
12479,Had,Had,NoTau,NoTau
12480,Dstarl,Dstarstar_res,NoTau,NoTau
12481,Dstarl,Had,NoTau,NoTau
12482,Had,Had,NoTau,NoTau
12483,Dstarstar_res,Dstartau,NoTau,tau_h
12484,Dstarstar_res,Had,NoTau,NoTau
12485,Dstarl,Dstarl,NoTau,NoTau
12486,Dstarstar_nonres,Had,NoTau,NoTau
12487,Dstarl,Had,NoTau,NoTau
12488,Dstarl,Dstarl,NoTau,NoTau
12489,Dstarl,Dstarl,NoTau,NoTau
12490,Had,Dstarl,NoTau,NoTau
12491,Dstarstar_res,Had,NoTau,NoTau
12492,Had,Dstarl,NoTau,NoTau
12493,Dstarl,Dstarl,NoTau,NoTau
12494,Had,Dstarstar_res,NoTau,NoTau
12495,Had,Dstarl,NoTau,NoTau
12496,Dstarl,Had,NoTau,NoTau
12497,Dstarl,Dstarl,NoTau,NoTau
12498,Had,Dstarl,NoTau,NoTau
12499,Dstarl,Dstarstar_res,NoTau,NoTau
12500,Had,Dstarstar_res,NoTau,NoTau
12501,Had,Had,NoTau,NoTau
12502,Had,Dstarl,NoTau,NoTau
12503,Dstarl,Dstarl,NoTau,NoTau
12504,Dl,Dl,NoTau,NoTau
12505,Had,Dstarl,NoTau,NoTau
12506,Dl,Dstarl,NoTau,NoTau
12507,Had,Dstarl,NoTau,NoTau
12508,Had,Had,NoTau,NoTau
12509,Dstarl,Had,NoTau,NoTau
12510,Had,Had,NoTau,NoTau
12511,Dstarl,Dstarl,NoTau,NoTau
12512,Had,Had,NoTau,NoTau
12513,Had,Had,NoTau,NoTau
12514,Dstarl,Dstarl,NoTau,NoTau
12515,Had,Had,NoTau,NoTau
12516,Had,Dstarstar_res,NoTau,NoTau
12517,Dstarl,Dstarl,NoTau,NoTau
12518,Dstarl,Had,NoTau,NoTau
12519,Had,Dstarstar_res,NoTau,NoTau
12520,Had,Had,NoTau,NoTau
12521,Had,Dstarl,NoTau,NoTau
12522,Dstarl,Dstarl,NoTau,NoTau
12523,Had,Had,NoTau,NoTau
12524,Had,Dstarl,NoTau,NoTau
12525,Dl,Had,NoTau,NoTau
12526,Had,Dl,NoTau,NoTau
12527,Dstarstar_res,Dstarstar_nonres,NoTau,NoTau
12528,Dl,Dl,NoTau,NoTau
12529,Had,Dstarl,NoTau,NoTau
12530,Had,Had,NoTau,NoTau
12531,Dstarl,Dstarstar_res,NoTau,NoTau
12532,Had,Dstarl,NoTau,NoTau
12533,Had,Dtau,NoTau,tau_h
12534,Dstarstar_res,Dstarstar_res,NoTau,NoTau
12535,Dstarstar_res,Had,NoTau,NoTau
12536,Dstarl,Dstarl,NoTau,NoTau
12537,Dl,Had,NoTau,NoTau
12538,Dstarl,Dstarl,NoTau,NoTau
12539,Dstarl,Had,NoTau,NoTau
12540,Dstarl,Had,NoTau,NoTau
12541,Had,Dstarl,NoTau,NoTau
12542,Had,Had,NoTau,NoTau
12543,Had,Had,NoTau,NoTau
12544,Had,Had,NoTau,NoTau
12545,Dstarl,Dl,NoTau,NoTau
12546,Dstarl,Dl,NoTau,NoTau
12547,Dl,Had,NoTau,NoTau
12548,Dstarstar_res,Dstarl,NoTau,NoTau
12549,Had,Dstarl,NoTau,NoTau
12550,Had,Dstarl,NoTau,NoTau
12551,Had,Dstarl,NoTau,NoTau
12552,Had,Dstarstar_res,NoTau,NoTau
12553,Dstarstar_res,Dstarl,NoTau,NoTau
12554,Dl,Had,NoTau,NoTau
12555,Had,Dstarl,NoTau,NoTau
12556,Dstarl,Dstartau,NoTau,tau_h
12557,Had,Dstarstar_res,NoTau,NoTau
12558,Had,Dstarl,NoTau,NoTau
12559,Dstarl,Had,NoTau,NoTau
12560,Dstarl,Dstarstar_res,NoTau,NoTau
12561,Dstarl,Had,NoTau,NoTau
12562,Had,Dl,NoTau,NoTau
12563,Dstarl,Had,NoTau,NoTau
12564,Dstarstar_res,Had,NoTau,NoTau
12565,Had,Dstarl,NoTau,NoTau
12566,Had,Dstarl,NoTau,NoTau
12567,Had,Had,NoTau,NoTau
12568,Dstarl,Had,NoTau,NoTau
12569,Dstarl,Had,NoTau,NoTau
12570,Had,Dl,NoTau,NoTau
12571,Had,Had,NoTau,NoTau
12572,Had,Dstarl,NoTau,NoTau
12573,Had,Had,NoTau,NoTau
12574,Dstarl,Dstarl,NoTau,NoTau
12575,Dstarl,Had,NoTau,NoTau
12576,Had,Dstarl,NoTau,NoTau
12577,Had,Dstarl,NoTau,NoTau
12578,Had,Dstarl,NoTau,NoTau
12579,Dstarl,Had,NoTau,NoTau
12580,Dstartau,Had,tau_e,NoTau
12581,Had,Had,NoTau,NoTau
12582,Had,Dstarl,NoTau,NoTau
12583,Had,Dstarl,NoTau,NoTau
12584,Had,Had,NoTau,NoTau
12585,Dl,Dstarl,NoTau,NoTau
12586,Dstarl,Had,NoTau,NoTau
12587,Had,Dl,NoTau,NoTau
12588,Dstarl,Dstarl,NoTau,NoTau
